date,sp500,aapl,amzn,avgo,ba,bac,blk,bsx,de,et,ge,goog,gs,jpm,meta,ms,msft,nvda,ph,rok,tsla
11/4/2014,2012.1,27.15,15.14,8.54,125.84,17.21,341.53,13.26,84.55,28.89,154.22,27.63,190.27,60.25,75.76,34.66,47.57,0.5,126.38,109.25,15.93
11/5/2014,2023.57,27.21,14.83,8.67,124.22,17.34,344.25,13.33,84.97,29.2,154.94,27.22,189.84,61.15,74.83,34.9,47.86,0.5,127.78,110.23,15.4
11/6/2014,2031.21,27.18,14.83,8.76,124.58,17.36,347.63,13.36,87.77,29.89,158.18,27.03,191,61.23,75.26,35.31,48.7,0.51,127.96,111.77,16.08
11/7/2014,2031.92,27.25,14.99,8.5,124.45,17.36,351.48,13.24,88.66,31.03,158.48,26.98,190.71,61.47,75.6,35.66,48.68,0.49,128.5,112.29,16.01
11/10/2014,2038.26,27.21,15.26,8.59,124.64,17.37,350.7,13.45,88.54,30.99,158.84,27.3,191.8,61.93,75,35.88,48.89,0.5,128.43,112.75,16.13
11/12/2014,2038.25,27.81,15.58,8.71,125.87,17.29,349.9,13.41,88.27,30.98,159.14,27.29,190.18,60.56,74.72,35.97,48.78,0.49,128.57,112.44,16.61
11/13/2014,2039.33,28.2,15.82,8.74,128.53,17.22,348.58,13.41,87.46,30.46,158.54,27.19,190.24,60.23,74.25,35.84,49.61,0.49,126.97,108.16,16.78
11/14/2014,2039.82,28.55,16.39,8.9,128.86,17.14,347.71,13.36,87.52,30.84,158.78,27.15,189.98,60.28,74.88,35.69,49.58,0.49,128.44,110.12,17.25
11/17/2014,2041.32,28.5,16.15,8.85,128.42,17.09,346.98,13.38,86.81,31.36,159.68,26.75,189.93,60.38,74.24,35.6,49.46,0.49,128.62,110.18,16.93
11/18/2014,2051.8,28.87,16.25,9.14,130.66,17.14,347.94,13.68,87.29,32.24,162.08,26.68,189.64,60.53,74.34,35.47,48.74,0.5,130.47,110.89,17.18
11/19/2014,2048.72,28.67,16.33,8.93,131.61,17.06,346.36,13.09,86.33,31.95,161.54,26.78,189.19,60.6,73.33,35.48,48.22,0.5,129.24,110.19,16.52
11/20/2014,2052.75,29.08,16.53,8.99,131.7,17,347.54,12.95,85.37,31.64,161.12,26.67,189.75,60.12,73.6,35.39,48.7,0.51,130.43,110.36,16.58
11/21/2014,2063.5,29.12,16.63,9.02,132.78,17.12,355.91,12.94,87.07,31.91,161.96,26.8,189.59,60.45,73.75,35.53,47.98,0.51,131.84,113.64,16.19
11/24/2014,2069.41,29.66,16.78,9.11,134.61,17.18,355.79,13.14,87.52,31.87,162.02,26.89,190.07,60.96,74.01,35.62,47.59,0.51,132.63,114.26,16.45
11/25/2014,2067.03,29.4,16.75,9.12,134.81,17.1,357.02,12.86,87.79,31.8,161.18,26.98,188.86,60.3,75.63,35.3,47.47,0.51,132.78,114.81,16.54
11/26/2014,2072.83,29.75,16.68,9.38,134.78,17.11,357.61,12.81,86.99,32.02,161.24,26.94,188.52,60.34,77.62,35.12,47.75,0.52,131.69,114.65,16.56
11/28/2014,2067.56,29.73,16.93,9.34,134.36,17.04,359.08,12.87,86.62,29.7,158.96,27.02,188.41,60.16,77.7,35.18,47.81,0.52,129.03,115.41,16.3
12/1/2014,2053.44,28.77,16.3,9.1,132.39,16.79,355.03,12.89,89.58,28.5,156.14,26.62,188.2,60,75.1,35.1,48.62,0.51,127.66,111.62,15.44
12/2/2014,2066.55,28.66,16.32,9.22,132.28,17.15,355.83,12.94,88.31,29.06,156.32,26.61,190.19,61.08,75.46,35.77,48.46,0.52,128.65,115.69,15.43
12/3/2014,2074.33,28.98,15.82,9.51,131.97,17.29,356.89,13.04,90.18,29.8,158.3,26.49,190.95,61.54,74.88,36.52,48.08,0.53,131.49,117.93,15.29
12/4/2014,2071.92,28.87,15.85,10.31,131.32,17.21,360.71,12.78,89.57,29.3,156.56,26.79,191.95,61.38,75.24,36.79,48.84,0.52,129.77,116.3,15.22
12/5/2014,2075.37,28.75,15.63,10.4,132.21,17.68,364.4,12.91,89.73,28.57,156.08,26.19,195.45,62.7,76.36,37.24,48.42,0.53,129.95,114.29,14.91
12/8/2014,2060.31,28.1,15.33,10.07,130.28,17.66,363.63,12.94,88.84,26.48,154.16,26.28,196.62,62.67,76.52,38,47.7,0.52,127.71,111.66,14.29
12/9/2014,2059.82,28.53,15.62,10.26,129.66,17.56,362.74,13.04,89.2,26.91,153.5,26.6,196.89,62.45,76.84,38.1,47.59,0.52,128.54,111.06,14.46
12/10/2014,2026.14,27.99,15.29,9.93,124.64,17.38,357.02,12.6,87.52,26.26,151.64,26.23,192,60.68,76.18,37.39,46.9,0.51,125.23,106.87,13.99
12/11/2014,2035.33,27.91,15.37,10.05,123.37,17.47,353.83,12.89,87.99,25.87,152.48,26.34,193.54,61.14,77.73,37.4,47.17,0.51,126.08,106.89,13.93
12/12/2014,2002.33,27.43,15.37,9.92,120.77,17.13,340.89,13,86.41,25.95,149.36,25.86,188.82,60.04,77.83,36.25,46.95,0.49,123.08,104.8,13.8
12/15/2014,1989.63,27.06,15.3,9.82,122.08,16.85,339.43,12.8,87.47,25.12,147.56,25.62,185.54,59.16,76.99,35.93,46.67,0.49,121.92,103.38,13.6
12/16/2014,1972.74,26.69,14.75,9.73,124.25,16.72,336.94,12.95,87.8,25.23,146.96,24.7,183.31,58.43,74.69,35.52,45.16,0.48,121.33,104.83,13.19
12/17/2014,2012.89,27.35,14.94,9.9,125.06,17.26,348.53,13.02,88.74,27.45,147.98,25.18,185.03,59.77,76.11,36.73,45.74,0.5,123.51,107.93,13.72
12/18/2014,2061.23,28.16,14.89,10.16,125.67,17.53,358.84,13.26,89.54,27.86,150.86,25.49,191.61,61.48,78.4,38.1,47.52,0.51,126.67,111.44,14.55
12/19/2014,2070.65,27.95,14.99,10.02,126.23,17.62,360.15,13.15,90.1,28.17,153.74,25.75,193.28,61.93,79.88,38.51,47.66,0.51,128.27,111.79,14.62
12/22/2014,2078.54,28.23,15.33,10.14,128.22,17.71,361.17,13.1,90.24,28.18,154.28,26.17,194.44,61.94,81.45,38.57,47.98,0.52,129.66,112.39,14.84
12/23/2014,2082.17,28.14,15.31,10.08,130.03,17.93,364.21,13.06,90.85,28.51,155.3,26.46,195.5,62.48,80.61,38.95,48.45,0.52,131.06,113.29,14.73
12/24/2014,2081.88,28,15.15,10.07,131.24,17.98,363.67,13.13,90.26,28.52,155,26.37,195.89,62.48,80.77,38.81,48.14,0.51,130.85,112.93,14.82
12/26/2014,2088.77,28.5,15.45,10.06,131.63,17.98,363.63,13.17,90.24,28.46,154.7,26.63,195.45,62.55,80.78,38.72,47.88,0.51,130.79,113.01,15.19
12/29/2014,2090.57,28.48,15.6,10.13,132.29,18.11,363.46,13.23,90.14,28.88,154.22,26.44,196.19,62.96,80.02,38.96,47.45,0.51,130.82,113.09,15.05
12/30/2014,2080.35,28.13,15.52,10.09,131.83,18.13,362.08,13.37,89.46,28.65,153.44,26.45,195.71,63.15,79.22,39,47.02,0.51,130.32,112.35,14.82
12/31/2014,2058.9,27.59,15.52,10.06,129.98,17.89,357.56,13.25,88.47,28.69,151.64,26.25,193.83,62.58,78.02,38.8,46.45,0.5,128.95,111.2,14.83
1/2/2015,2058.2,27.33,15.43,10.01,129.95,17.9,356.73,13.22,88.34,29.28,150.38,26.17,194.41,62.49,78.45,38.71,46.76,0.5,129.16,111.04,14.62
1/5/2015,2020.58,26.56,15.11,9.85,129.05,17.38,347.5,13.81,86.45,27,147.62,25.62,188.34,60.55,77.19,37.5,46.33,0.49,123.62,107.31,14.01
1/6/2015,2002.61,26.57,14.76,9.62,127.53,16.86,342.1,13.7,85.73,25.52,144.44,25.03,184.53,58.98,76.15,36.42,45.65,0.48,121.81,106.08,14.09
1/7/2015,2025.9,26.94,14.92,9.88,129.51,16.94,349.34,14.03,85.36,25.89,144.5,24.99,187.28,59.07,76.15,36.94,46.23,0.48,122.76,106.26,14.06
1/8/2015,2062.14,27.97,15.02,10.38,131.8,17.29,353.42,14.59,86.49,26.07,146.24,25.07,190.27,60.39,78.17,37.49,47.59,0.5,126.64,109.39,14.04
1/9/2015,2044.81,28,14.85,10.49,131.54,16.98,349.23,14.65,85.65,26.27,144.2,24.74,187.35,59.34,77.74,36.88,47.19,0.5,125.85,107.51,13.78
1/12/2015,2028.26,27.31,14.57,10.32,130.87,16.68,346.93,14.58,85.45,25.65,143.9,24.56,185.07,58.83,76.72,36.37,46.6,0.49,125.79,106,13.48
1/13/2015,2023.03,27.55,14.74,10.26,131.17,16.45,347.98,14.5,85.89,25.27,143.18,24.74,184.93,58.84,76.45,36.03,46.35,0.49,124.17,104.48,13.62
1/14/2015,2011.27,27.45,14.66,10.34,130.38,16.04,345.75,14.5,86.48,25.87,142.7,24.97,180.23,56.81,76.28,35.21,45.95,0.49,122.37,104.87,12.85
1/15/2015,1992.67,26.7,14.35,10.13,130.14,15.2,342.45,14.31,87.2,25.59,141.5,25.02,178.49,54.99,74.05,34.58,45.48,0.49,119.93,104.8,12.79
1/16/2015,2019.42,26.5,14.54,10.38,130.78,15.38,348.07,14.46,87.3,26.43,141.56,25.33,177.23,55.93,75.18,34.89,46.24,0.5,120,104.69,12.87
1/20/2015,2022.55,27.18,14.47,10.49,131.22,15.26,346.59,14.33,87.13,26.38,143.12,25.28,175.63,55.71,76.24,34.75,46.39,0.5,121.12,105.45,12.8
1/21/2015,2032.12,27.39,14.86,10.54,132.41,15.41,349.5,14.39,87.63,26.89,144.26,25.83,177.15,55.89,76.74,34.73,45.92,0.51,122.11,106.39,13.1
1/22/2015,2063.15,28.1,15.52,10.52,135.64,16.09,360.79,14.93,89.51,27,145.7,26.65,182.04,57.59,77.65,35.53,47.13,0.52,122.99,108.52,13.44
1/23/2015,2051.82,28.25,15.62,10.7,134.62,15.73,355.12,14.84,88.35,27,146.9,26.92,180.49,56.68,77.83,35.15,47.18,0.52,121.97,106.86,13.42
1/26/2015,2057.09,28.27,15.48,10.67,134.07,15.85,357.39,14.96,88.43,29.35,147.56,26.69,180.42,56.77,77.5,35.11,47.01,0.52,122.76,107.25,13.77
1/27/2015,2029.55,27.29,15.34,10.48,132.48,15.63,351.48,14.74,86.04,30.04,146.3,25.86,176.49,56.2,75.78,34.66,42.66,0.49,121.35,107.24,13.73
1/28/2015,2002.16,28.83,15.2,10.5,139.64,15.2,345.03,14.59,84.58,29.13,143.06,25.43,173.05,54.75,76.24,33.77,41.19,0.48,117.07,108.56,13.29
1/29/2015,2021.25,29.73,15.59,10.65,147.78,15.43,346.94,14.85,85.91,28.59,144.5,25.46,175.99,55.67,78,34.37,42.01,0.49,118.6,110.02,13.68
1/30/2015,1994.99,29.29,17.73,10.29,145.37,15.15,340.51,14.81,85.19,29.71,143.36,26.65,172.41,54.38,75.91,33.81,40.4,0.48,116.46,108.92,13.57
2/2/2015,2020.85,29.66,18.22,10.24,146.26,15.46,347.64,14.61,86.64,29.95,145.28,26.35,175.49,55.47,74.99,34.42,41.28,0.49,119.64,111.89,14.06
2/3/2015,2050.03,29.66,18.18,10.32,147.34,15.89,352.95,14.65,88.63,29.64,146.84,26.39,180.24,56.72,75.4,35.04,41.6,0.5,121.25,114.33,14.56
2/4/2015,2041.51,29.89,18.24,10.48,147.22,15.79,350.78,14.96,88.68,28.23,144.98,26.07,178.78,56.38,75.63,34.77,41.84,0.5,119.72,112.1,14.57
2/5/2015,2062.52,29.98,18.69,10.62,148.6,15.97,358.82,15.13,89.12,28.58,147.02,26.31,180.77,56.77,75.61,34.93,42.45,0.51,120.33,113.04,14.73
2/6/2015,2055.47,29.73,18.71,10.47,148,16.49,362.43,14.72,88.98,29.46,147.14,26.48,183.43,57.89,74.47,35.79,42.41,0.51,120.58,112.65,14.49
2/9/2015,2046.74,29.93,18.53,10.22,147.58,16.35,360.87,14.45,88.95,28.94,147.86,26.32,182.22,57.82,74.44,35.63,42.36,0.51,120.84,115.03,14.5
2/10/2015,2068.59,30.5,18.65,10.7,148.04,16.42,370.67,14.72,88.75,28.94,148.34,26.77,184.56,58.46,75.19,36.16,42.6,0.52,121.31,115,14.42
2/11/2015,2068.53,31.22,18.76,10.79,147.92,16.36,369.9,14.58,88.82,28.82,148.64,26.73,187.65,58.37,76.51,36.37,42.38,0.52,120.37,115.33,14.19
2/12/2015,2088.48,31.61,18.86,10.97,148.09,16.67,374.88,14.74,89.37,29.15,149.36,27.07,189.78,59.57,76.23,36.9,43.09,0.56,121.83,116.88,13.53
2/13/2015,2096.99,31.77,19.09,11.02,149.73,16.61,376.04,14.98,90.04,29.88,150.92,27.38,189,59.67,75.74,36.78,43.87,0.56,124.06,117.9,13.58
2/17/2015,2100.34,31.96,18.77,11.09,149.92,16.63,380.33,14.84,89.92,30.25,151.04,27.07,190.02,60.1,75.6,36.92,43.58,0.56,123.2,117.82,13.62
2/18/2015,2099.68,32.18,18.67,11,151.17,16.3,377.86,16.68,92.75,30.07,151.52,26.91,188.67,59.37,76.71,36.37,43.53,0.55,122.85,118.45,13.63
2/19/2015,2097.45,32.11,18.95,11.09,153.75,16.21,377.61,16.45,91.71,30.49,150.08,27.07,189.11,59.23,79.42,36.33,43.5,0.55,123.25,117.83,14.11
2/20/2015,2110.3,32.37,19.18,11.21,158.31,16.38,376.64,16.47,92.43,31.7,151.28,26.87,191.51,59.8,79.89,36.74,43.85,0.56,123.69,118.2,14.47
2/23/2015,2109.66,33.25,19.01,11.29,154.74,16.2,376.43,16.31,90.98,31.62,151.04,26.52,190.31,59.35,78.84,36.27,44.15,0.55,123.14,117.71,13.82
2/24/2015,2115.48,33.04,18.93,11.32,154.38,16.38,378.11,16.62,91.5,31.57,152.36,26.73,192.22,60.82,78.45,36.74,44.09,0.56,123.53,118.42,13.61
2/25/2015,2113.86,32.2,19.27,11.27,153.01,16.49,375.92,16.92,91.62,31.99,155.48,27.12,191.72,61.14,79.56,36.59,43.99,0.55,123.44,117.58,13.58
2/26/2015,2110.74,32.6,19.24,12.93,151.73,16.04,375.02,16.82,91.18,31.47,155.36,27.7,192.2,61.58,80.41,36.06,44.05,0.56,123.21,117.41,13.81
2/27/2015,2104.5,32.12,19.01,12.76,150.85,15.81,371.42,16.9,90.6,31.93,155.96,27.84,189.79,61.28,78.97,35.79,43.85,0.55,122.69,117.04,13.56
3/2/2015,2117.39,32.27,19.28,12.9,153.8,16.01,376.42,17.06,91.03,31.75,156.68,28.49,191.79,61.77,79.75,36.24,43.88,0.56,123.77,117.73,13.15
3/3/2015,2107.78,32.34,19.23,12.82,155.57,16.04,373.66,16.76,91.27,31.95,155.18,28.6,191.27,61.97,79.6,35.82,43.28,0.55,123.37,117.13,13.3
3/4/2015,2098.53,32.13,19.14,12.94,154.35,15.84,369.14,16.79,90.45,32.2,153.98,28.59,189.67,62.13,80.89,35.09,43.05,0.56,121.48,114.85,13.5
3/5/2015,2101.04,31.6,19.39,13.06,154.47,16,369.94,16.97,90.46,32.11,154.94,28.69,190.08,62,81.21,35.52,43.11,0.57,122.22,114.2,13.38
3/6/2015,2071.26,31.65,19,12.79,153.12,16.22,365.47,16.56,90.26,31.84,152.54,28.31,186.91,60.89,80,35.53,42.36,0.56,118.27,112.36,12.93
3/9/2015,2079.43,31.79,18.93,12.71,154.75,16.17,364.59,16.6,92.02,31.52,153.86,28.36,187.93,61.5,79.44,35.67,42.85,0.57,118.41,112.33,12.73
3/10/2015,2044.16,31.13,18.48,12.51,152.42,15.79,356.19,16.42,90.99,31.21,151.04,27.67,182.71,59.96,77.55,34.88,42.03,0.57,116.85,110.7,12.69
3/11/2015,2040.24,30.56,18.32,12.47,151.17,16.11,358.41,16.58,90.23,30.88,151.16,27.48,184.18,60.24,77.57,34.95,41.98,0.57,117.64,109.98,12.92
3/12/2015,2065.95,31.11,18.71,12.61,152.04,16.09,368.71,16.89,90.18,30.7,152.42,27.7,189.95,61.37,78.93,37.09,41.02,0.57,118.41,113.24,12.74
3/13/2015,2053.4,30.9,18.53,12.5,151.57,16.09,367.74,16.61,89.49,30.2,150.26,27.29,189.34,61,78.05,36.35,41.38,0.57,117.72,111.52,12.58
3/16/2015,2081.19,31.24,18.67,12.99,153.67,16.13,374.08,17.24,89.14,30.35,152.72,27.65,191.9,61.85,78.07,36.73,41.56,0.57,120.04,114.6,13.05
3/17/2015,2074.28,31.76,18.6,12.91,154.51,16.09,374.26,17.4,88.63,31.26,151.88,27.47,190.57,61.61,79.36,36.55,41.7,0.58,119.43,113.02,12.98
3/18/2015,2099.5,32.12,18.76,13.04,155.73,15.98,377.76,17.76,89.32,32.06,153.86,27.9,192.32,61.75,80.91,36.73,42.5,0.57,121.64,115.69,13.38
3/19/2015,2089.27,31.87,18.66,13.2,154.11,15.61,369.95,17.81,88.08,31.29,152,27.82,189.97,61.2,82.75,36.11,42.28,0.58,119.57,114.5,13.04
3/20/2015,2108.1,31.48,18.92,13.33,154.5,15.84,378.64,17.84,89.18,31.95,152.42,27.94,193.13,61.75,83.8,36.5,42.88,0.59,120.18,116.15,13.21
3/23/2015,2104.42,31.8,18.76,13.44,152.81,15.72,374.33,17.98,89.39,32.3,152.84,27.86,191.96,61.14,84.43,36.31,42.85,0.57,119.04,115.25,13.31
3/24/2015,2091.5,31.67,18.7,13.31,151.65,15.61,369.1,17.83,88.47,31.44,151.64,28.43,191.28,60.46,85.31,36.24,42.9,0.56,119.53,116.13,13.45
3/25/2015,2061.05,30.84,18.55,12.44,148.23,15.41,363.92,17.52,88.3,31.07,149.48,27.86,187.35,59.61,82.92,35.45,41.46,0.53,116.99,113.71,12.95
3/26/2015,2056.15,31.06,18.37,12.47,148.17,15.42,362.15,17.44,88.01,31,148.82,27.68,187.24,59.54,83.01,35.62,41.21,0.52,117.36,113.4,12.69
3/27/2015,2061.02,30.81,18.53,12.82,148.85,15.31,361.63,17.83,87.46,31.1,149.18,27.34,188.06,59.55,83.3,35.83,40.97,0.53,118.15,113.14,12.33
3/30/2015,2086.24,31.59,18.73,13.05,152.7,15.52,368.1,18.07,88.61,31.91,150.74,27.53,191.02,60.96,83.19,36.31,40.96,0.54,119.31,115.52,12.7
3/31/2015,2067.89,31.11,18.61,12.7,150.08,15.39,365.84,17.75,87.69,31.68,148.88,27.32,187.97,60.58,82.22,35.69,40.66,0.52,118.78,115.99,12.58
4/1/2015,2059.69,31.06,18.51,12.56,148.64,15.41,362.57,17.65,87.6,31.82,149.06,27.05,192.23,59.95,81.67,35.97,40.72,0.53,118.41,113.23,12.51
4/2/2015,2066.96,31.33,18.61,12.5,149.28,15.54,366.4,17.72,87.98,31.88,149.66,26.7,191.55,60.52,81.56,36.06,40.29,0.53,118,112.8,12.73
4/6/2015,2080.62,31.84,18.85,12.58,150.93,15.51,366.98,17.68,88.48,31.95,151.1,26.76,192.05,60.47,82.44,35.91,41.55,0.54,121.46,114.38,13.54
4/7/2015,2076.33,31.5,18.72,12.56,152.32,15.46,368.62,17.69,88.44,31.64,150.14,26.78,192.39,60.85,82.32,35.94,41.53,0.55,119.94,112.81,13.55
4/8/2015,2081.9,31.4,19.06,12.68,153.36,15.61,369.71,17.89,87.85,32.67,150.08,27.01,192.56,61.05,82.28,36.26,41.42,0.55,119.71,111.55,13.84
4/9/2015,2091.18,31.64,19.18,12.72,153.42,15.71,371.53,18.1,88.45,32.85,154.4,26.96,194.89,61.47,82.17,36.64,41.48,0.56,119.77,111.7,14.01
4/10/2015,2102.06,31.77,19.13,12.68,154.38,15.72,369.45,18.1,89.07,33,171.08,26.93,195.64,61.7,82.04,36.24,41.72,0.57,120.53,111.55,14.06
4/13/2015,2092.43,31.71,19.12,12.53,153.24,15.8,369.69,17.8,88,32.72,165.8,26.88,195.58,62.07,83.01,36.3,41.76,0.56,120.5,111.28,13.99
4/14/2015,2095.84,31.57,19.26,12.4,153.21,15.82,373.66,17.9,87.92,33.27,166.4,26.45,197.72,63.04,83.52,36.84,41.65,0.56,121.18,111.52,13.83
4/15/2015,2106.63,31.7,19.17,12.59,152.43,15.64,376.66,18.04,89.34,33.3,164.78,26.55,201.1,64.21,82.7,37.39,42.26,0.57,123.5,114.14,13.86
4/16/2015,2104.99,31.54,19.3,12.53,151.97,15.79,372.18,18.16,88.94,33.13,163.7,26.62,200.21,63.81,82.31,37.36,42.16,0.56,123.32,114.33,13.78
4/17/2015,2081.18,31.19,18.78,12.19,149.6,15.56,365.4,18.4,87.51,32.52,163.52,26.13,197.35,62.84,80.78,36.75,41.62,0.56,121.47,112.31,13.79
4/20/2015,2100.4,31.9,19.48,12.3,152.67,15.57,369.71,18.19,88.9,32.49,162.14,26.7,198.1,63.24,83.09,36.96,42.91,0.55,122.83,114.14,13.68
4/21/2015,2097.29,31.73,19.56,12.31,153.33,15.5,367.52,18.31,87.92,32.38,159.74,26.63,196.84,62.31,83.62,36.75,42.63,0.55,122.14,113.72,13.96
4/22/2015,2107.96,32.16,19.49,12.79,151.19,15.74,369.51,18.41,88.1,32.47,161.48,26.89,198.32,62.94,84.63,37.2,42.98,0.56,123.47,114.02,14.63
4/23/2015,2112.93,32.42,19.5,12.41,149.87,15.69,371.93,18.42,88.59,33,161.12,27.28,199.31,62.8,82.41,37.38,43.34,0.56,123.43,114.02,14.57
4/24/2015,2117.69,32.57,22.25,11.95,148.4,15.64,372.98,18.34,88.39,33.06,160.82,28.18,197.99,62.6,81.53,37.36,47.87,0.55,122.49,112.13,14.56
4/27/2015,2108.92,33.16,21.93,12.02,147.8,15.56,371.89,17.98,88.93,33.1,161.3,27.77,196.52,62.34,81.91,37.05,48.03,0.56,124.89,114.84,15.44
4/28/2015,2114.76,32.64,21.47,11.74,147.51,15.65,377.85,17.75,88.89,33.01,162.74,27.68,197.49,62.76,80.68,37.04,49.16,0.56,120.28,113.54,15.37
4/29/2015,2106.85,32.16,21.47,11.7,146.15,15.98,366.67,17.59,89.87,33.41,162.56,27.45,198.56,63.6,80.47,37.49,49.06,0.55,119.68,112.33,15.5
4/30/2015,2085.51,31.29,21.09,11.69,143.34,15.93,363.94,17.82,90.52,33.33,162.5,26.87,196.42,63.26,78.77,37.31,48.64,0.55,119.36,118.6,15.07
5/1/2015,2108.29,32.24,21.14,12.28,144.67,16.11,368.64,17.74,91.39,34.09,163.88,26.89,197.53,63.61,78.99,37.51,48.66,0.57,120.7,121.24,15.07
5/4/2015,2114.49,32.17,21.15,12.12,144.02,16.44,370.27,17.88,90.89,34.01,163.64,27.04,199.3,64.72,78.81,37.91,48.24,0.57,121.63,122.21,15.37
5/5/2015,2089.46,31.45,21.06,11.68,142.91,16.35,366.05,17.37,90.14,33.41,161.54,26.54,197.29,64.4,77.56,37.45,47.6,0.55,122.22,120.2,15.53
5/6/2015,2080.15,31.25,20.95,11.68,141.04,16.29,363.4,17.3,89.97,32.77,160.88,26.21,196.25,63.92,78.1,37.05,46.28,0.55,121.06,120.85,15.36
5/7/2015,2088,31.32,21.34,12.25,141.49,16.24,365.68,17.18,89.63,33.52,162.26,26.54,197.39,64.5,78.42,37.54,46.7,0.56,120.96,119.44,15.79
5/8/2015,2116.1,31.91,21.68,12.33,145.46,16.45,370.04,17.51,89.89,34.2,164.18,26.91,200.5,65.49,78.51,37.89,47.75,0.52,121.49,120.08,15.77
5/11/2015,2105.33,31.58,21.64,12.28,145.89,16.49,367.78,17.47,91.14,34.25,161.54,26.79,201.73,65.45,78.01,38.25,47.37,0.52,122.29,120.65,15.97
5/12/2015,2099.12,31.47,21.55,12.29,145.43,16.43,365.17,17.27,90.41,34.3,162.2,26.45,200.53,65.36,77.46,37.72,47.35,0.52,121.62,121.66,16.32
5/13/2015,2098.48,31.5,21.34,12.31,145.62,16.47,365.13,17.23,90.64,34.59,163.28,26.48,201.43,65.52,78.44,37.78,47.62,0.52,123.17,123.62,16.21
5/14/2015,2121.1,32.24,21.61,12.69,147.96,16.52,371.47,17.91,92.21,34.58,164.48,26.92,202.62,66.05,81.37,38.14,48.72,0.53,124.59,124.41,16.27
5/15/2015,2122.73,32.19,21.3,12.79,146.88,16.35,370.85,17.85,89.13,34.44,163.64,26.69,202.97,65.88,80.42,37.85,48.3,0.53,122.33,124.37,16.59
5/18/2015,2129.2,32.55,21.26,13.02,146.71,16.51,370.71,18.06,89.18,34.26,163.88,26.61,204.66,66.42,80.88,38.33,48.01,0.53,122.71,125.06,16.58
5/19/2015,2127.83,32.52,21.09,12.95,147.05,16.77,371.08,18.12,89.17,34.27,164.12,26.87,205.4,67.01,80.63,38.69,47.58,0.53,122.11,125.01,16.48
5/20/2015,2125.85,32.52,21.19,12.91,146.42,16.74,370.25,17.98,88.98,34.33,165.86,26.96,205.08,66.48,80.55,38.33,47.58,0.53,122.71,125,16.29
5/21/2015,2130.82,32.85,21.58,12.96,147.35,16.73,368.22,17.87,89.46,34.65,166.34,27.13,204.95,66.65,80.48,38.04,47.42,0.52,125.15,125.67,16.37
5/22/2015,2126.06,33.13,21.38,13.26,144.81,16.75,368.08,17.83,93.35,34.88,166.1,27.01,207.8,66.47,80.54,38.17,46.9,0.52,124.74,125.13,16.52
5/26/2015,2104.2,32.41,21.27,13.13,142.8,16.5,365.03,17.77,93.8,34.59,165.14,26.62,206.38,65.73,79.33,37.79,46.59,0.52,122.63,123.74,16.5
5/27/2015,2123.48,33.01,21.57,14.15,143,16.74,368.68,17.99,94.36,34.73,165.14,26.99,209.06,66.47,80.55,38.62,47.61,0.55,123.35,124.66,16.5
5/28/2015,2120.79,32.95,21.33,14.24,142.33,16.67,369.51,18.27,93.5,34.16,165.8,26.99,208.48,66.2,80.14,38.73,47.45,0.55,122.27,123.82,16.76
5/29/2015,2107.39,32.57,21.46,14.81,140.52,16.5,365.78,18.27,93.68,34.34,163.64,26.61,206.19,65.78,79.19,38.2,46.86,0.55,120.43,122.89,16.72
6/1/2015,2111.73,32.63,21.55,14.66,141.25,16.55,364.27,18.51,92.64,34.08,163.7,26.7,207.81,66.08,80.29,38.58,47.23,0.56,120.46,123.83,16.63
6/2/2015,2109.6,32.49,21.55,14.42,143.25,16.72,363.4,18.29,92.75,34.05,164,26.96,206.43,66.02,80.44,38.52,46.92,0.55,120.65,125.53,16.56
6/3/2015,2114.07,32.53,21.83,14.31,143.81,16.93,364.95,18.23,92.74,33.26,165.2,27.02,208.29,66.7,82.44,39.01,46.85,0.54,121.25,126.3,16.6
6/4/2015,2095.84,32.34,21.54,14.12,141.19,16.78,357.83,17.91,91.87,33.17,163.58,26.84,208.87,66.33,82.05,38.7,46.36,0.55,119.53,124.53,16.39
6/5/2015,2092.83,32.16,21.35,14.38,140.73,17.19,355.32,17.85,92.13,33.98,163.76,26.67,210.45,67.42,82.14,39.29,46.14,0.56,119.77,125.17,16.61
6/8/2015,2079.28,31.95,21.18,13.86,140.64,17.08,353.45,17.7,91.61,33.89,163.46,26.34,209.79,66.89,80.67,39.09,45.73,0.54,118.92,124.99,17.09
6/9/2015,2080.15,31.86,21.27,14.02,140.1,17.31,352.73,17.39,91.85,34.14,164,26.33,209.02,67.18,80.67,39.13,45.65,0.55,119.16,125.12,17.07
6/10/2015,2105.2,32.22,21.54,14.29,141.62,17.59,355.61,17.74,92.94,34.24,165.8,26.83,213.13,68.26,82.16,39.89,46.61,0.54,120.21,126.72,16.71
6/11/2015,2108.86,32.15,21.65,14.2,142.96,17.49,356.81,17.81,93.21,34.26,165.08,26.73,213.94,68.52,81.83,39.87,46.44,0.54,120.21,126.89,16.76
6/12/2015,2094.11,31.79,21.5,14.05,142.8,17.49,353.43,17.56,92.56,34.52,164.36,26.62,213.06,68.25,81.53,39.61,45.97,0.53,119.17,125.87,16.71
6/15/2015,2084.43,31.73,21.18,14.31,142.29,17.47,355.28,17.37,92.46,35.24,163.28,26.36,211.76,67.99,80.71,39.53,45.48,0.53,118.2,123.9,16.69
